order_id,product_id,product_category,quantity,price_dollars,customer_id,order_date,country,state,sales_hour,discount_percent,return_status,sales_value,website_traffic,order_number,lifetime_value
227,1464,Grocery,3,67,11306,2022-01-10 10:00:00,Australia,New South Wales,10,4,Returned,192.95999999999998,206,1,192.95999999999998
228,3715,Clothing,10,93,18901,2022-01-10 11:00:00,Canada,Ontario,11,1,Returned,920.7,277,1,2182.3
229,4340,Electronics,1,74,13620,2022-01-10 12:00:00,USA,Texas,12,17,Not Returned,61.419999999999995,388,1,61.419999999999995
230,1001,Home & Kitchen,10,50,24757,2022-01-10 13:00:00,Canada,Ontario,13,3,Returned,485.0,743,1,485.0
231,1534,Home & Kitchen,10,167,17000,2022-01-10 14:00:00,Canada,Ontario,14,3,Returned,1619.8999999999999,801,1,2759.1499999999996
232,3402,Home & Kitchen,8,31,20141,2022-01-10 15:00:00,India,Maharashtra,15,19,Returned,200.88000000000002,329,1,200.88000000000002
233,3427,Books,6,156,26535,2022-01-10 16:00:00,UK,England,16,5,Not Returned,889.1999999999999,210,1,963.0699999999999
234,1807,Books,10,173,14551,2022-01-10 17:00:00,USA,California,17,12,Returned,1522.4,743,1,1522.4
235,2231,Grocery,2,91,28905,2022-01-10 18:00:00,Canada,Ontario,18,19,Not Returned,147.42000000000002,264,1,147.42000000000002
236,1218,Clothing,1,115,18060,2022-01-10 19:00:00,USA,California,19,17,Not Returned,95.44999999999999,747,1,95.44999999999999
237,3248,Electronics,6,125,22462,2022-01-10 20:00:00,Australia,New South Wales,20,4,Returned,720.0,886,1,720.0
238,4404,Grocery,8,182,18553,2022-01-10 21:00:00,Australia,New South Wales,21,8,Returned,1339.52,677,1,1339.52
239,3667,Electronics,6,98,21441,2022-01-10 22:00:00,USA,Texas,22,0,Returned,588.0,679,1,618.07
240,1625,Grocery,7,72,27523,2022-01-10 23:00:00,India,Maharashtra,23,13,Not Returned,438.48,455,1,438.48
241,1700,Electronics,6,183,25755,2022-01-11 00:00:00,UK,England,0,6,Not Returned,1032.12,623,1,1032.12
242,2518,Books,6,193,19109,2022-01-11 01:00:00,UK,England,1,8,Returned,1065.3600000000001,955,1,1065.3600000000001
243,3650,Books,4,188,24932,2022-01-11 02:00:00,Australia,New South Wales,2,5,Returned,714.4,428,1,714.4
244,1628,Clothing,8,194,19562,2022-01-11 03:00:00,UK,England,3,12,Returned,1365.76,825,1,1365.76
245,2728,Electronics,6,144,24549,2022-01-11 04:00:00,USA,California,4,4,Returned,829.4399999999999,358,1,829.4399999999999
246,3714,Electronics,4,31,13310,2022-01-11 05:00:00,India,Maharashtra,5,12,Returned,109.12,861,1,109.12
247,3521,Electronics,3,58,10124,2022-01-11 06:00:00,UK,England,6,10,Returned,156.6,105,1,156.6
248,4352,Clothing,7,124,14972,2022-01-11 07:00:00,Australia,New South Wales,7,16,Not Returned,729.12,768,1,1774.56
249,2555,Books,1,94,29451,2022-01-11 08:00:00,UK,England,8,4,Returned,90.24,490,1,90.24
250,4378,Electronics,7,172,19714,2022-01-11 09:00:00,Australia,New South Wales,9,19,Returned,975.24,475,1,975.24
251,4468,Electronics,7,100,13592,2022-01-11 10:00:00,UK,England,10,9,Not Returned,637.0,766,1,637.0
252,3468,Electronics,9,68,25675,2022-01-11 11:00:00,Australia,New South Wales,11,17,Not Returned,507.96,897,1,507.96
253,3663,Clothing,5,50,29753,2022-01-11 12:00:00,India,Maharashtra,12,13,Returned,217.5,588,1,217.5
254,1624,Home & Kitchen,3,52,20936,2022-01-11 13:00:00,India,Maharashtra,13,15,Not Returned,132.6,972,1,132.6
255,1266,Grocery,9,91,26409,2022-01-11 14:00:00,Canada,Ontario,14,11,Returned,728.91,880,1,728.91
256,2973,Electronics,7,27,22737,2022-01-11 15:00:00,Canada,Ontario,15,1,Not Returned,187.10999999999999,769,1,187.10999999999999
257,3147,Clothing,6,161,20456,2022-01-11 16:00:00,Canada,Ontario,16,11,Not Returned,859.74,235,1,1471.26
258,1342,Grocery,2,83,22563,2022-01-11 17:00:00,Canada,Ontario,17,6,Returned,156.04,671,1,156.04
259,3101,Home & Kitchen,5,57,20275,2022-01-11 18:00:00,Canada,Ontario,18,15,Not Returned,242.25,297,1,242.25
260,1075,Grocery,2,140,11553,2022-01-11 19:00:00,UK,England,19,0,Returned,280.0,894,1,280.0
261,2141,Grocery,5,147,25051,2022-01-11 20:00:00,Canada,Ontario,20,7,Returned,683.55,355,1,1227.4499999999998
262,3782,Home & Kitchen,9,168,29979,2022-01-11 21:00:00,Canada,Ontario,21,9,Returned,1375.92,861,1,1375.92
263,2514,Books,10,132,17483,2022-01-11 22:00:00,Canada,Ontario,22,8,Not Returned,1214.4,636,1,1214.4
264,1607,Clothing,6,14,18441,2022-01-11 23:00:00,India,Maharashtra,23,15,Not Returned,71.39999999999999,434,1,71.39999999999999
265,3943,Electronics,1,184,23949,2022-01-12 00:00:00,Australia,New South Wales,0,9,Returned,167.44,297,1,167.44
266,1534,Grocery,7,74,25521,2022-01-12 01:00:00,UK,England,1,5,Not Returned,492.09999999999997,849,1,622.23
267,3915,Grocery,1,26,14713,2022-01-12 02:00:00,India,Maharashtra,2,7,Not Returned,24.18,926,1,24.18
268,1702,Grocery,10,93,20813,2022-01-12 03:00:00,Canada,Ontario,3,15,Not Returned,790.5,253,1,790.5
269,2047,Books,7,43,23110,2022-01-12 04:00:00,Canada,Ontario,4,13,Not Returned,261.87,409,1,261.87
270,4702,Grocery,5,169,11361,2022-01-12 05:00:00,India,Maharashtra,5,11,Returned,752.05,173,1,752.05
271,1480,Clothing,2,36,23013,2022-01-12 06:00:00,Australia,New South Wales,6,2,Not Returned,70.56,916,1,396.3
272,2062,Books,8,63,15600,2022-01-12 07:00:00,India,Maharashtra,7,5,Returned,478.79999999999995,377,1,478.79999999999995
273,4255,Home & Kitchen,10,122,15507,2022-01-12 08:00:00,UK,England,8,8,Not Returned,1122.4,321,1,1182.88
274,3054,Books,6,27,27219,2022-01-12 09:00:00,India,Maharashtra,9,14,Not Returned,139.32,435,1,139.32
275,2228,Books,4,80,22574,2022-01-12 10:00:00,Canada,Ontario,10,16,Not Returned,268.8,823,1,268.8
276,3356,Grocery,8,160,25352,2022-01-12 11:00:00,USA,California,11,16,Not Returned,1075.2,308,1,1113.27
277,3986,Home & Kitchen,5,42,27854,2022-01-12 12:00:00,UK,England,12,4,Not Returned,201.6,163,1,201.6
278,2811,Books,8,38,20385,2022-01-12 13:00:00,Canada,Ontario,13,14,Returned,261.44,566,1,261.44
279,2223,Grocery,10,150,27883,2022-01-12 14:00:00,UK,England,14,12,Returned,1320.0,851,1,1320.0
280,2348,Home & Kitchen,10,79,10200,2022-01-12 15:00:00,Canada,Ontario,15,7,Not Returned,734.6999999999999,794,1,734.6999999999999
281,3778,Home & Kitchen,6,163,22729,2022-01-12 16:00:00,UK,England,16,14,Not Returned,841.08,906,1,841.08
282,4501,Home & Kitchen,4,133,26395,2022-01-12 17:00:00,Australia,New South Wales,17,12,Returned,468.16,591,1,468.16
283,1366,Clothing,8,160,29115,2022-01-12 18:00:00,Canada,Ontario,18,14,Not Returned,1100.8,573,1,1100.8
284,1234,Home & Kitchen,9,134,14565,2022-01-12 19:00:00,USA,California,19,18,Returned,988.9200000000001,643,1,988.9200000000001
285,1300,Grocery,10,81,10011,2022-01-12 20:00:00,USA,Texas,20,15,Returned,688.5,624,1,688.5
286,2108,Books,5,182,18725,2022-01-12 21:00:00,Australia,New South Wales,21,5,Returned,864.5,488,1,864.5
287,2392,Books,6,123,12774,2022-01-12 22:00:00,India,Maharashtra,22,11,Returned,656.82,418,1,656.82
288,1710,Books,1,128,11934,2022-01-12 23:00:00,India,Maharashtra,23,17,Returned,106.24,615,1,106.24
289,3892,Grocery,3,46,14051,2022-01-13 00:00:00,Australia,New South Wales,0,11,Returned,122.82000000000001,640,1,122.82000000000001
290,4400,Home & Kitchen,2,13,17335,2022-01-13 01:00:00,USA,Texas,1,13,Not Returned,22.62,144,1,22.62
291,4241,Clothing,1,111,26880,2022-01-13 02:00:00,Canada,Ontario,2,13,Returned,96.57,849,1,133.47
292,1701,Grocery,7,181,27927,2022-01-13 03:00:00,Canada,Ontario,3,2,Returned,1241.66,688,1,1359.74
293,3694,Electronics,8,183,29761,2022-01-13 04:00:00,India,Maharashtra,4,18,Returned,1200.48,444,1,1408.38
294,3423,Electronics,3,113,18594,2022-01-13 05:00:00,Australia,New South Wales,5,3,Returned,328.83,443,1,328.83
295,3120,Books,8,17,18826,2022-01-13 06:00:00,Canada,Ontario,6,6,Not Returned,127.83999999999999,321,1,127.83999999999999
296,3439,Home & Kitchen,9,195,21519,2022-01-13 07:00:00,India,Maharashtra,7,10,Not Returned,1579.5,117,1,3249.5
297,3352,Electronics,1,166,28829,2022-01-13 08:00:00,UK,England,8,10,Not Returned,149.4,643,1,632.56
298,2417,Electronics,8,37,21946,2022-01-13 09:00:00,USA,Texas,9,3,Returned,287.12,200,1,287.12
299,2928,Home & Kitchen,9,140,19110,2022-01-13 10:00:00,Canada,Ontario,10,3,Not Returned,1222.2,442,1,1370.04
300,4916,Clothing,3,76,13423,2022-01-13 11:00:00,USA,Texas,11,2,Not Returned,223.44,911,1,223.44
301,1467,Clothing,6,64,18753,2022-01-13 12:00:00,UK,England,12,2,Not Returned,376.32,837,1,376.32
302,2594,Books,6,45,21591,2022-01-13 13:00:00,Canada,Ontario,13,5,Not Returned,256.5,741,1,497.64
303,3076,Books,4,155,23198,2022-01-13 14:00:00,UK,England,14,6,Returned,582.8,764,1,582.8
304,3852,Home & Kitchen,10,56,14103,2022-01-13 15:00:00,India,Maharashtra,15,4,Returned,537.6,246,1,537.6
305,4598,Home & Kitchen,1,94,15805,2022-01-13 16:00:00,India,Maharashtra,16,14,Not Returned,80.84,587,1,80.84
306,1339,Clothing,8,179,26566,2022-01-13 17:00:00,UK,England,17,14,Returned,1231.52,672,1,1231.52
307,4180,Home & Kitchen,9,167,20704,2022-01-13 18:00:00,India,Maharashtra,18,4,Not Returned,1442.8799999999999,785,1,1442.8799999999999
308,3167,Electronics,10,163,17793,2022-01-13 19:00:00,Australia,New South Wales,19,9,Not Returned,1483.3,330,1,1483.3
309,1593,Electronics,5,162,17462,2022-01-13 20:00:00,India,Maharashtra,20,7,Not Returned,753.3,501,1,753.3
310,3571,Home & Kitchen,10,143,12561,2022-01-13 21:00:00,India,Maharashtra,21,9,Returned,1301.3,837,1,1301.3
311,4221,Home & Kitchen,1,41,27307,2022-01-13 22:00:00,Australia,New South Wales,22,15,Returned,34.85,460,1,34.85
312,4683,Clothing,6,128,23159,2022-01-13 23:00:00,UK,England,23,10,Not Returned,691.2,603,1,1156.3700000000001
313,3033,Home & Kitchen,7,192,13532,2022-01-14 00:00:00,Canada,Ontario,0,17,Returned,1115.52,858,1,1115.52
314,2753,Books,4,51,27661,2022-01-14 01:00:00,India,Maharashtra,1,15,Returned,173.4,105,1,173.4
315,2434,Books,2,14,16514,2022-01-14 02:00:00,India,Maharashtra,2,9,Not Returned,25.48,601,1,1054.03
316,1465,Home & Kitchen,5,135,26926,2022-01-14 03:00:00,India,Maharashtra,3,12,Not Returned,594.0,793,1,630.52
317,3193,Clothing,5,156,25754,2022-01-14 04:00:00,Canada,Ontario,4,19,Not Returned,631.8000000000001,761,1,631.8000000000001
318,4676,Grocery,3,133,26117,2022-01-14 05:00:00,USA,Texas,5,18,Returned,327.18,214,1,327.18
319,4105,Home & Kitchen,7,133,16247,2022-01-14 06:00:00,UK,England,6,9,Returned,847.21,575,1,2367.21
320,3231,Books,6,100,23919,2022-01-14 07:00:00,USA,California,7,0,Not Returned,600.0,704,1,600.0
321,1196,Electronics,7,197,15914,2022-01-14 08:00:00,India,Maharashtra,8,17,Returned,1144.57,726,1,1144.57
322,4190,Books,1,101,29239,2022-01-14 09:00:00,Canada,Ontario,9,15,Returned,85.85,297,1,111.77
323,1990,Electronics,10,13,18128,2022-01-14 10:00:00,USA,Texas,10,1,Returned,128.7,367,1,128.7
324,4780,Electronics,1,183,16422,2022-01-14 11:00:00,Canada,Ontario,11,13,Not Returned,159.21,615,1,159.21
325,4570,Books,8,193,25266,2022-01-14 12:00:00,Canada,Ontario,12,12,Not Returned,1358.72,709,1,1742.8400000000001
326,2452,Grocery,3,148,18659,2022-01-14 13:00:00,USA,Texas,13,15,Not Returned,377.4,116,1,377.4
327,1885,Grocery,4,59,20354,2022-01-14 14:00:00,UK,England,14,12,Returned,207.68,193,1,207.68
328,2605,Books,1,18,11814,2022-01-14 15:00:00,UK,England,15,17,Not Returned,14.94,791,1,55.44
329,4075,Electronics,5,36,16114,2022-01-14 16:00:00,USA,California,16,19,Not Returned,145.8,333,1,145.8
330,2227,Electronics,9,182,22561,2022-01-14 17:00:00,Canada,Ontario,17,11,Returned,1457.82,911,1,1457.82
331,4084,Books,3,41,20487,2022-01-14 18:00:00,USA,Texas,18,17,Returned,102.08999999999999,816,1,102.08999999999999
332,2478,Grocery,9,90,11616,2022-01-14 19:00:00,Australia,New South Wales,19,15,Not Returned,688.5,373,1,930.58
333,1067,Books,4,157,23685,2022-01-14 20:00:00,Australia,New South Wales,20,12,Returned,552.64,248,1,777.04
334,4442,Home & Kitchen,5,160,15377,2022-01-14 21:00:00,Canada,Ontario,21,4,Returned,768.0,928,1,768.0
335,4574,Home & Kitchen,8,191,25637,2022-01-14 22:00:00,Australia,New South Wales,22,7,Not Returned,1421.04,331,1,1590.69
336,3341,Books,8,176,24523,2022-01-14 23:00:00,Australia,New South Wales,23,9,Not Returned,1281.28,850,1,1281.28
337,1519,Home & Kitchen,4,188,15051,2022-01-15 00:00:00,India,Maharashtra,0,3,Not Returned,729.4399999999999,431,1,729.4399999999999
338,1996,Books,5,173,22782,2022-01-15 01:00:00,India,Maharashtra,1,14,Not Returned,743.9,346,1,743.9
339,1224,Electronics,9,97,24272,2022-01-15 02:00:00,Australia,New South Wales,2,3,Returned,846.81,648,1,846.81
340,1028,Grocery,2,31,24379,2022-01-15 03:00:00,USA,Texas,3,3,Returned,60.14,549,1,60.14
341,2587,Electronics,2,141,11745,2022-01-15 04:00:00,India,Maharashtra,4,8,Not Returned,259.44,543,1,336.78999999999996
342,4849,Books,8,46,11103,2022-01-15 05:00:00,UK,England,5,1,Not Returned,364.32,290,1,1904.24
343,4036,Clothing,10,154,17050,2022-01-15 06:00:00,India,Maharashtra,6,0,Returned,1540.0,357,1,1540.0
344,4114,Books,9,179,24076,2022-01-15 07:00:00,India,Maharashtra,7,6,Returned,1514.34,113,1,1514.34
345,1100,Home & Kitchen,9,142,12977,2022-01-15 08:00:00,Canada,Ontario,8,3,Returned,1239.6599999999999,808,2,1911.2399999999998
346,4120,Home & Kitchen,5,83,28442,2022-01-15 09:00:00,Canada,Ontario,9,3,Not Returned,402.55,441,1,402.55
347,1782,Electronics,4,35,25981,2022-01-15 10:00:00,UK,England,10,15,Returned,119.0,702,1,289.52
348,4009,Home & Kitchen,9,14,28794,2022-01-15 11:00:00,Canada,Ontario,11,2,Returned,123.48,106,1,123.48
349,2831,Clothing,2,119,10351,2022-01-15 12:00:00,USA,Texas,12,4,Not Returned,228.48,882,1,228.48
350,1037,Books,7,102,12454,2022-01-15 13:00:00,Australia,New South Wales,13,10,Not Returned,642.6,708,1,642.6
351,2900,Electronics,7,37,12089,2022-01-15 14:00:00,Canada,Ontario,14,0,Not Returned,259.0,379,1,259.0
352,2693,Home & Kitchen,8,145,12315,2022-01-15 15:00:00,Canada,Ontario,15,3,Returned,1125.2,711,1,1125.2
353,3587,Grocery,2,169,28885,2022-01-15 16:00:00,UK,England,16,2,Not Returned,331.24,515,1,775.0
354,2430,Electronics,1,178,10086,2022-01-15 17:00:00,Australia,New South Wales,17,9,Not Returned,161.98000000000002,109,1,161.98000000000002
355,1536,Grocery,10,175,17790,2022-01-15 18:00:00,India,Maharashtra,18,19,Not Returned,1417.5,195,1,1417.5
356,3555,Home & Kitchen,7,64,10289,2022-01-15 19:00:00,USA,California,19,9,Not Returned,407.68,429,1,407.68
357,2953,Electronics,7,120,11977,2022-01-15 20:00:00,Australia,New South Wales,20,2,Returned,823.1999999999999,343,1,823.1999999999999
358,4487,Home & Kitchen,9,117,11143,2022-01-15 21:00:00,USA,California,21,10,Not Returned,947.7,155,1,947.7
359,1811,Home & Kitchen,6,73,14945,2022-01-15 22:00:00,USA,California,22,3,Not Returned,424.86,450,1,1669.2599999999998
360,1047,Home & Kitchen,3,144,21146,2022-01-15 23:00:00,Canada,Ontario,23,4,Returned,414.71999999999997,899,1,414.71999999999997
361,3868,Books,8,78,15294,2022-01-16 00:00:00,USA,Texas,0,5,Not Returned,592.8,870,1,592.8
362,2752,Grocery,3,187,12771,2022-01-16 01:00:00,India,Maharashtra,1,6,Returned,527.3399999999999,345,1,527.3399999999999
363,4048,Home & Kitchen,4,172,15116,2022-01-16 02:00:00,Canada,Ontario,2,0,Returned,688.0,681,1,1113.58
364,2556,Grocery,4,75,21722,2022-01-16 03:00:00,Australia,New South Wales,3,9,Not Returned,273.0,386,1,273.0
365,1153,Electronics,4,187,24747,2022-01-16 04:00:00,India,Maharashtra,4,16,Returned,628.3199999999999,186,1,628.3199999999999
366,3152,Home & Kitchen,1,93,14237,2022-01-16 05:00:00,Canada,Ontario,5,1,Returned,92.07,840,2,991.5500000000001
367,4145,Home & Kitchen,4,20,24965,2022-01-16 06:00:00,USA,Texas,6,5,Returned,76.0,590,1,76.0
368,1586,Home & Kitchen,4,157,25118,2022-01-16 07:00:00,India,Maharashtra,7,16,Returned,527.52,490,1,527.52
369,3521,Electronics,2,118,10436,2022-01-16 08:00:00,India,Maharashtra,8,17,Returned,195.88,916,1,195.88
370,1672,Grocery,7,157,23751,2022-01-16 09:00:00,India,Maharashtra,9,18,Returned,901.1800000000001,211,1,901.1800000000001
371,4148,Clothing,1,103,11744,2022-01-16 10:00:00,Australia,New South Wales,10,12,Returned,90.64,791,1,398.62
372,2802,Grocery,1,185,22409,2022-01-16 11:00:00,USA,California,11,19,Not Returned,149.85000000000002,181,1,149.85000000000002
373,1615,Books,7,14,22762,2022-01-16 12:00:00,USA,Texas,12,12,Not Returned,86.24,693,1,86.24
374,2949,Clothing,6,175,12602,2022-01-16 13:00:00,Australia,New South Wales,13,1,Returned,1039.5,692,1,1039.5
375,4185,Books,9,26,20638,2022-01-16 14:00:00,India,Maharashtra,14,5,Returned,222.29999999999998,847,1,222.29999999999998
376,2002,Electronics,1,154,15101,2022-01-16 15:00:00,USA,Texas,15,13,Returned,133.98,392,1,133.98
377,4140,Books,1,135,27397,2022-01-16 16:00:00,Australia,New South Wales,16,19,Not Returned,109.35000000000001,307,1,109.35000000000001
378,2368,Electronics,4,24,14828,2022-01-16 17:00:00,Australia,New South Wales,17,4,Returned,92.16,849,1,92.16
379,2130,Electronics,7,74,11523,2022-01-16 18:00:00,UK,England,18,5,Not Returned,492.09999999999997,331,1,492.09999999999997
380,3535,Books,5,84,11701,2022-01-16 19:00:00,India,Maharashtra,19,13,Returned,365.4,179,1,365.4
381,1853,Books,3,148,12532,2022-01-16 20:00:00,Australia,New South Wales,20,6,Returned,417.35999999999996,101,1,417.35999999999996
382,3566,Home & Kitchen,5,57,26204,2022-01-16 21:00:00,Australia,New South Wales,21,1,Returned,282.15,479,1,282.15
383,3106,Home & Kitchen,2,68,29522,2022-01-16 22:00:00,India,Maharashtra,22,1,Returned,134.64,683,1,134.64
384,2979,Grocery,5,35,11250,2022-01-16 23:00:00,Australia,New South Wales,23,0,Not Returned,175.0,661,1,175.0
385,4007,Books,6,52,11473,2022-01-17 00:00:00,Australia,New South Wales,0,1,Not Returned,308.88,832,1,308.88
386,1257,Clothing,4,66,22207,2022-01-17 01:00:00,Canada,Ontario,1,11,Not Returned,234.96,213,1,234.96
387,4010,Books,9,160,21480,2022-01-17 02:00:00,India,Maharashtra,2,17,Returned,1195.2,365,1,1367.46
388,2128,Home & Kitchen,1,27,15563,2022-01-17 03:00:00,India,Maharashtra,3,8,Returned,24.84,152,1,24.84
389,3032,Books,6,143,17193,2022-01-17 04:00:00,Australia,New South Wales,4,16,Not Returned,720.72,620,1,833.36
390,1727,Clothing,3,149,11522,2022-01-17 05:00:00,India,Maharashtra,5,19,Returned,362.07000000000005,807,1,576.3900000000001
391,1882,Grocery,8,29,21763,2022-01-17 06:00:00,Australia,New South Wales,6,16,Returned,194.88,348,1,545.88
392,4000,Clothing,4,61,22786,2022-01-17 07:00:00,USA,California,7,5,Returned,231.79999999999998,830,1,231.79999999999998
393,2665,Clothing,7,25,13973,2022-01-17 08:00:00,India,Maharashtra,8,10,Not Returned,157.5,331,1,157.5
394,1277,Electronics,4,13,15412,2022-01-17 09:00:00,Australia,New South Wales,9,2,Returned,50.96,475,1,50.96
395,3226,Electronics,9,126,14523,2022-01-17 10:00:00,Canada,Ontario,10,3,Not Returned,1099.98,969,1,1099.98
396,4066,Electronics,7,87,19001,2022-01-17 11:00:00,Canada,Ontario,11,2,Not Returned,596.8199999999999,323,1,596.8199999999999
397,2423,Grocery,7,38,12224,2022-01-17 12:00:00,Canada,Ontario,12,16,Returned,223.44,722,1,223.44
398,1358,Electronics,9,22,12844,2022-01-17 13:00:00,Canada,Ontario,13,17,Returned,164.34,479,1,164.34
399,2200,Books,4,29,14758,2022-01-17 14:00:00,USA,California,14,3,Not Returned,112.52,395,1,112.52
400,2920,Home & Kitchen,7,156,16389,2022-01-17 15:00:00,India,Maharashtra,15,18,Returned,895.44,194,1,895.44
401,4315,Grocery,2,135,24789,2022-01-17 16:00:00,UK,England,16,2,Not Returned,264.6,546,1,264.6
402,2886,Home & Kitchen,8,171,23024,2022-01-17 17:00:00,India,Maharashtra,17,9,Not Returned,1244.88,202,1,1244.88
403,3481,Grocery,1,118,28113,2022-01-17 18:00:00,India,Maharashtra,18,11,Returned,105.02,970,1,105.02
404,3617,Grocery,5,105,22742,2022-01-17 19:00:00,Australia,New South Wales,19,8,Returned,483.0,400,1,1193.4
405,2096,Books,3,13,23759,2022-01-17 20:00:00,Canada,Ontario,20,9,Not Returned,35.49,818,1,35.49
406,3393,Clothing,8,130,17256,2022-01-17 21:00:00,UK,England,21,15,Not Returned,884.0,634,1,884.0
407,2712,Home & Kitchen,2,101,29416,2022-01-17 22:00:00,India,Maharashtra,22,1,Returned,199.98,140,1,199.98
408,1521,Electronics,3,75,20775,2022-01-17 23:00:00,India,Maharashtra,23,14,Returned,193.5,576,1,193.5
409,3299,Electronics,2,21,13976,2022-01-18 00:00:00,UK,England,0,6,Returned,39.48,349,1,89.53
410,4801,Grocery,8,123,21969,2022-01-18 01:00:00,Australia,New South Wales,1,17,Not Returned,816.7199999999999,149,1,816.7199999999999
411,4939,Clothing,6,121,16633,2022-01-18 02:00:00,India,Maharashtra,2,14,Returned,624.36,997,2,716.51
412,3936,Electronics,9,49,23731,2022-01-18 03:00:00,UK,England,3,10,Returned,396.90000000000003,172,1,475.20000000000005
413,4728,Books,10,32,13884,2022-01-18 04:00:00,UK,England,4,20,Not Returned,256.0,524,1,256.0
414,3504,Grocery,1,49,21145,2022-01-18 05:00:00,Canada,Ontario,5,16,Not Returned,41.16,540,1,41.16
